Foundation Reactions,,,,,,,,,,
,,,,,,,,,,
"Foundation Reactions, First-order linear, Strength Factors",,,,,,,,,,
,,,,,,,,,,
Supports,,,,,,,,,,
Support,"Support
rotation
[°]",Column Ref.,"Column
rotation
[°]",Combination,Reactions,,,,,
,,,,,"Fvert
[kN]","Fmajor
[kN]","Fminor
[kN]","Mmajor
[kNm]","Mminor
[kNm]","Mtor
[kNm]"
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,26.6,-1.6,0.1,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,26.6,-1.6,0.1,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,26.6,-3.1,0.1,0.0,0.0,0.0
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,26.6,-3.1,0.1,0.0,0.0,0.0
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,26.6,1.9,0.3,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,26.6,1.9,0.3,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,26.6,0.4,0.3,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,26.6,0.4,0.3,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,14.8,-0.9,-0.5,0.0,0.0,0.0
,,,,23 (Final) Cb5.2-D+1.4W,14.8,-0.9,-0.5,0.0,0.0,0.0
,,,,24 (Final) Cb5.3-D+1.4W,14.8,-2.6,-0.5,0.0,0.0,0.0
,,,,25 (Final) Cb5.4-D+1.4W,14.8,-2.6,-0.5,0.0,0.0,0.0
,,,,26 (Final) Cb5.5-D+1.4W,14.8,-1.0,0.1,0.0,0.0,0.0
,,,,27 (Final) Cb5.6-D+1.4W,14.8,-1.0,0.1,0.0,0.0,0.0
,,,,28 (Final) Cb5.7-D+1.4W,14.8,-2.7,0.1,0.0,0.0,0.0
,,,,29 (Final) Cb5.8-D+1.4W,14.8,-2.7,0.1,0.0,0.0,0.0
,,,,30 (Final) Cb5.9-D+1.4W,14.8,-1.7,0.1,0.0,0.0,0.0
,,,,31 (Final) Cb5.10-D+1.4W,14.8,-1.7,0.1,0.0,0.0,0.0
,,,,32 (Final) Cb5.11-D+1.4W,14.8,-3.4,0.2,0.0,0.0,0.0
,,,,33 (Final) Cb5.12-D+1.4W,14.8,-3.4,0.2,0.0,0.0,0.0
,,,,34 (Final) Cb5.13-D+1.4W,14.8,2.4,0.3,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,14.8,2.4,0.3,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,14.8,0.7,0.4,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,14.8,0.7,0.4,0.0,0.0,0.0
SUP #7/#8,0.0000,SC #7/#8 (UC 152x152x37),0.0000,1 (Final) Cb1-1.4D+1.6I+1.6RI,10.7,0.0,0.0,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,10.7,0.0,0.0,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,10.7,0.0,0.0,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,10.7,0.0,0.0,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,10.7,0.0,0.0,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,9.1,0.0,-0.5,0.0,0.0,0.0
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,9.1,0.0,-0.4,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,9.1,0.0,-0.4,0.0,0.0,0.0
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,9.1,0.0,-0.4,0.0,0.0,0.0
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,9.1,0.0,0.1,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,9.1,0.0,0.1,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,9.1,0.0,0.1,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,9.1,0.0,0.1,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,9.1,0.0,0.1,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,9.1,0.0,0.1,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,9.1,0.0,0.1,0.0,0.0,0.0
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,9.1,0.0,0.1,0.0,0.0,0.0
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,9.1,0.0,0.3,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,9.1,0.0,0.3,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,9.1,0.0,0.3,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,9.1,0.0,0.3,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,7.6,0.0,-0.5,0.0,0.0,0.0
,,,,23 (Final) Cb5.2-D+1.4W,7.6,0.0,-0.5,0.0,0.0,0.0
,,,,24 (Final) Cb5.3-D+1.4W,7.6,0.0,-0.5,0.0,0.0,0.0
,,,,25 (Final) Cb5.4-D+1.4W,7.6,0.0,-0.5,0.0,0.0,0.0
,,,,26 (Final) Cb5.5-D+1.4W,7.6,0.0,0.1,0.0,0.0,0.0
,,,,27 (Final) Cb5.6-D+1.4W,7.6,0.0,0.1,0.0,0.0,0.0
,,,,28 (Final) Cb5.7-D+1.4W,7.6,0.0,0.1,0.0,0.0,0.0
,,,,29 (Final) Cb5.8-D+1.4W,7.6,0.0,0.1,0.0,0.0,0.0
,,,,30 (Final) Cb5.9-D+1.4W,7.6,0.0,0.1,0.0,0.0,0.0
,,,,31 (Final) Cb5.10-D+1.4W,7.6,0.0,0.1,0.0,0.0,0.0
,,,,32 (Final) Cb5.11-D+1.4W,7.6,0.0,0.2,0.0,0.0,0.0
,,,,33 (Final) Cb5.12-D+1.4W,7.6,0.0,0.2,0.0,0.0,0.0
,,,,34 (Final) Cb5.13-D+1.4W,7.6,0.0,0.3,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,7.6,0.0,0.3,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,7.6,0.0,0.4,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,7.6,0.0,0.4,0.0,0.0,0.0
SUP A/5,0.0000,SC 5/#271 (UC 152x152x23),0.0000,1 (Final) Cb1-1.4D+1.6I+1.6RI,74.0,1.6,-1.9,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,74.5,1.9,-4.3,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,73.5,1.3,0.4,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,73.4,-0.2,-1.8,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,74.6,3.4,-2.0,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,99.3,17.5,-49.4,0.0,0.0,0.0
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,72.1,11.3,-47.7,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,81.7,15.9,-38.7,0.0,0.0,0.0
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,54.4,9.7,-37.0,0.0,0.0,0.0
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,29.4,-38.0,9.1,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,11.6,-31.9,9.7,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,11.9,-39.6,19.9,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,-6.0,-33.5,20.4,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,15.0,-15.5,28.5,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,19.0,-12.3,27.7,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,-2.6,-17.2,39.2,0.0,0.0,0.0
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,1.4,-13.9,38.4,0.0,0.0,0.0
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,94.2,44.8,7.2,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,57.7,36.7,7.7,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,76.6,43.2,17.9,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,40.1,35.1,18.4,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,76.6,19.6,-56.8,0.0,0.0,0.0
,,,,23 (Final) Cb5.2-D+1.4W,44.8,12.3,-54.9,0.0,0.0,0.0
,,,,24 (Final) Cb5.3-D+1.4W,56.0,17.7,-44.3,0.0,0.0,0.0
,,,,25 (Final) Cb5.4-D+1.4W,24.2,10.5,-42.4,0.0,0.0,0.0
,,,,26 (Final) Cb5.5-D+1.4W,-5.0,-45.1,11.5,0.0,0.0,0.0
,,,,27 (Final) Cb5.6-D+1.4W,-25.8,-38.0,12.2,0.0,0.0,0.0
,,,,28 (Final) Cb5.7-D+1.4W,-25.4,-47.0,24.0,0.0,0.0,0.0
,,,,29 (Final) Cb5.8-D+1.4W,-46.3,-39.9,24.7,0.0,0.0,0.0
,,,,30 (Final) Cb5.9-D+1.4W,-21.8,-18.9,34.1,0.0,0.0,0.0
,,,,31 (Final) Cb5.10-D+1.4W,-17.1,-15.1,33.2,0.0,0.0,0.0
,,,,32 (Final) Cb5.11-D+1.4W,-42.4,-20.8,46.6,0.0,0.0,0.0
,,,,33 (Final) Cb5.12-D+1.4W,-37.7,-17.0,45.7,0.0,0.0,0.0
,,,,34 (Final) Cb5.13-D+1.4W,70.6,51.5,9.2,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,28.0,42.0,9.9,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,50.1,49.6,21.7,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,7.5,40.2,22.3,0.0,0.0,0.0
SUP B/5,0.0000,SC B/5 (UC 152x152x30),0.0000,1 (Final) Cb1-1.4D+1.6I+1.6RI,286.4,-0.2,0.0,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,286.4,-0.3,0.0,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,286.4,-0.1,0.0,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,286.4,-0.3,0.0,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,286.3,-0.1,0.0,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,222.6,-3.7,-12.3,0.0,0.0,0.0
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,222.6,-3.7,-12.3,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,219.7,-4.9,-6.9,0.0,0.0,0.0
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,219.7,-4.9,-6.9,0.0,0.0,0.0
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,221.4,-0.3,5.7,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,221.4,-0.3,5.7,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,218.4,-1.6,11.2,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,218.4,-1.6,11.1,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,221.9,-1.8,2.3,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,221.9,-1.8,2.3,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,219.0,-3.0,7.7,0.0,0.0,0.0
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,219.0,-3.0,7.7,0.0,0.0,0.0
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,219.5,4.7,6.5,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,219.5,4.7,6.5,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,216.6,3.4,11.9,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,216.6,3.4,11.9,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,86.0,-4.2,-14.3,0.0,0.0,0.0
,,,,23 (Final) Cb5.2-D+1.4W,86.0,-4.2,-14.3,0.0,0.0,0.0
,,,,24 (Final) Cb5.3-D+1.4W,82.6,-5.6,-8.0,0.0,0.0,0.0
,,,,25 (Final) Cb5.4-D+1.4W,82.6,-5.6,-8.0,0.0,0.0,0.0
,,,,26 (Final) Cb5.5-D+1.4W,84.6,-0.3,6.7,0.0,0.0,0.0
,,,,27 (Final) Cb5.6-D+1.4W,84.6,-0.3,6.7,0.0,0.0,0.0
,,,,28 (Final) Cb5.7-D+1.4W,81.1,-1.7,13.0,0.0,0.0,0.0
,,,,29 (Final) Cb5.8-D+1.4W,81.1,-1.7,13.0,0.0,0.0,0.0
,,,,30 (Final) Cb5.9-D+1.4W,85.2,-2.0,2.7,0.0,0.0,0.0
,,,,31 (Final) Cb5.10-D+1.4W,85.2,-2.0,2.7,0.0,0.0,0.0
,,,,32 (Final) Cb5.11-D+1.4W,81.8,-3.4,9.0,0.0,0.0,0.0
,,,,33 (Final) Cb5.12-D+1.4W,81.8,-3.4,9.0,0.0,0.0,0.0
,,,,34 (Final) Cb5.13-D+1.4W,82.4,5.5,7.6,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,82.4,5.5,7.6,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,79.0,4.1,13.9,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,79.0,4.1,13.9,0.0,0.0,0.0
SUP B/#297,0.0000,SC B/#295 (UC 152x152x30),0.0000,1 (Final) Cb1-1.4D+1.6I+1.6RI,47.4,0.0,0.0,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,47.4,0.0,0.0,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,47.4,0.0,0.0,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,47.4,0.0,0.0,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,47.4,0.0,0.0,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,37.9,0.0,-3.0,0.0,0.0,0.0
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,37.9,0.0,-3.0,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,37.9,0.0,-1.7,0.0,0.0,0.0
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,37.9,0.0,-1.7,0.0,0.0,0.0
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,37.9,0.1,1.9,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,37.9,0.1,1.9,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,37.9,0.0,3.2,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,37.9,0.0,3.2,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,37.9,0.0,0.5,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,37.9,0.0,0.5,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,37.9,0.0,1.8,0.0,0.0,0.0
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,37.9,0.0,1.8,0.0,0.0,0.0
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,37.9,0.0,1.3,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,37.9,0.0,1.3,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,37.9,0.0,2.6,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,37.9,0.0,2.6,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,15.6,0.0,-3.5,0.0,0.0,0.0
,,,,23 (Final) Cb5.2-D+1.4W,15.6,0.0,-3.5,0.0,0.0,0.0
,,,,24 (Final) Cb5.3-D+1.4W,15.6,0.0,-2.0,0.0,0.0,0.0
,,,,25 (Final) Cb5.4-D+1.4W,15.6,0.0,-2.0,0.0,0.0,0.0
,,,,26 (Final) Cb5.5-D+1.4W,15.6,0.1,2.2,0.0,0.0,0.0
,,,,27 (Final) Cb5.6-D+1.4W,15.6,0.1,2.2,0.0,0.0,0.0
,,,,28 (Final) Cb5.7-D+1.4W,15.6,0.0,3.8,0.0,0.0,0.0
,,,,29 (Final) Cb5.8-D+1.4W,15.6,0.0,3.8,0.0,0.0,0.0
,,,,30 (Final) Cb5.9-D+1.4W,15.6,0.0,0.6,0.0,0.0,0.0
,,,,31 (Final) Cb5.10-D+1.4W,15.6,0.0,0.6,0.0,0.0,0.0
,,,,32 (Final) Cb5.11-D+1.4W,15.6,0.0,2.1,0.0,0.0,0.0
,,,,33 (Final) Cb5.12-D+1.4W,15.6,0.0,2.1,0.0,0.0,0.0
,,,,34 (Final) Cb5.13-D+1.4W,15.6,0.0,1.5,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,15.6,0.0,1.5,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,15.6,0.0,3.1,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,15.6,0.0,3.1,0.0,0.0,0.0
SUP C/5,0.0000,SC C/5 (UC 152x152x30),0.0000,1 (Final) Cb1-1.4D+1.6I+1.6RI,10.0,0.0,0.0,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,10.0,0.0,0.0,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,10.0,0.0,0.0,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,10.0,0.0,0.0,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,10.0,0.0,0.0,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,4.0,0.0,-2.7,0.0,0.0,0.0
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,4.0,0.0,-2.7,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,2.3,0.0,-9.2,0.0,0.0,0.0
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,2.3,0.0,-9.2,0.0,0.0,0.0
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,7.1,0.0,-7.3,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,7.0,0.0,-7.3,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,5.4,0.0,-13.7,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,5.3,0.0,-13.7,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,4.4,0.0,14.7,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,4.4,0.0,14.7,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,2.7,0.0,8.2,0.0,0.0,0.0
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,2.7,0.0,8.2,0.0,0.0,0.0
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,7.0,0.0,-7.6,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,7.0,0.0,-7.6,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,5.3,0.0,-14.0,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,5.3,0.0,-14.1,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,1.8,0.0,-3.2,0.0,0.0,0.0
,,,,23 (Final) Cb5.2-D+1.4W,1.8,0.0,-3.2,0.0,0.0,0.0
,,,,24 (Final) Cb5.3-D+1.4W,-0.2,0.0,-10.7,0.0,0.0,0.0
,,,,25 (Final) Cb5.4-D+1.4W,-0.2,0.0,-10.7,0.0,0.0,0.0
,,,,26 (Final) Cb5.5-D+1.4W,5.5,0.0,-8.5,0.0,0.0,0.0
,,,,27 (Final) Cb5.6-D+1.4W,5.4,0.0,-8.5,0.0,0.0,0.0
,,,,28 (Final) Cb5.7-D+1.4W,3.5,0.0,-16.0,0.0,0.0,0.0
,,,,29 (Final) Cb5.8-D+1.4W,3.4,0.0,-16.0,0.0,0.0,0.0
,,,,30 (Final) Cb5.9-D+1.4W,2.4,0.0,17.1,0.0,0.0,0.0
,,,,31 (Final) Cb5.10-D+1.4W,2.4,0.0,17.1,0.0,0.0,0.0
,,,,32 (Final) Cb5.11-D+1.4W,0.4,0.0,9.6,0.0,0.0,0.0
,,,,33 (Final) Cb5.12-D+1.4W,0.4,0.0,9.6,0.0,0.0,0.0
,,,,34 (Final) Cb5.13-D+1.4W,5.4,0.0,-8.8,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,5.4,0.0,-8.8,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,3.4,0.0,-16.4,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,3.4,0.0,-16.4,0.0,0.0,0.0
SUP D/5,0.0000,SC 5/#270 (UC 152x152x23),0.0000,1 (Final) Cb1-1.4D+1.6I+1.6RI,30.2,1.4,-0.5,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,29.7,1.1,-0.6,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,30.6,1.8,-0.4,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,29.6,0.9,-0.5,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,30.7,2.0,-0.5,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,-7.4,-14.6,-4.7,0.0,0.0,-0.1
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,-4.5,-11.5,-4.4,0.0,0.0,-0.1
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,-18.8,-15.1,-11.5,0.0,0.0,-0.2
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,-15.9,-12.1,-11.2,0.0,0.0,-0.2
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,-2.2,-29.3,-6.8,0.0,0.0,-0.2
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,-9.4,-23.0,-6.5,0.0,0.0,-0.2
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,-13.5,-29.9,-13.5,0.0,0.0,-0.3
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,-20.8,-23.6,-13.3,0.0,0.0,-0.2
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,61.3,19.8,18.3,0.0,0.0,0.3
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,42.2,13.5,18.2,0.0,0.0,0.3
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,49.9,19.3,11.5,0.0,0.0,0.3
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,30.8,12.9,11.5,0.0,0.0,0.3
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,60.6,33.7,-7.2,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,34.2,25.6,-7.0,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,49.1,33.2,-13.9,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,22.8,25.0,-13.7,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,-20.8,-17.8,-5.3,0.0,0.0,-0.2
,,,,23 (Final) Cb5.2-D+1.4W,-17.5,-14.2,-4.9,0.0,0.0,-0.1
,,,,24 (Final) Cb5.3-D+1.4W,-34.1,-18.4,-13.1,0.0,0.0,-0.2
,,,,25 (Final) Cb5.4-D+1.4W,-30.8,-14.8,-12.8,0.0,0.0,-0.2
,,,,26 (Final) Cb5.5-D+1.4W,-14.7,-35.0,-7.7,0.0,0.0,-0.3
,,,,27 (Final) Cb5.6-D+1.4W,-23.2,-27.6,-7.4,0.0,0.0,-0.2
,,,,28 (Final) Cb5.7-D+1.4W,-28.0,-35.6,-15.5,0.0,0.0,-0.3
,,,,29 (Final) Cb5.8-D+1.4W,-36.5,-28.2,-15.2,0.0,0.0,-0.3
,,,,30 (Final) Cb5.9-D+1.4W,59.3,22.4,21.5,0.0,0.0,0.3
