Foundation Reactions,,,,,,,,,,
,,,,,,,,,,
"Foundation Reactions, First-order linear, Strength Factors",,,,,,,,,,
,,,,,,,,,,
Supports,,,,,,,,,,
Support,"Support
rotation
[°]",Column Ref.,"Column
rotation
[°]",Combination,Reactions,,,,,
,,,,,"Fvert
[kN]","Fmajor
[kN]","Fminor
[kN]","Mmajor
[kNm]","Mminor
[kNm]","Mtor
[kNm]"
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,35.2,-4.1,-0.4,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,35.2,-6.9,0.0,0.0,0.0,0.0
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,35.2,-5.7,-0.2,0.0,0.0,0.0
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,35.2,3.3,-1.0,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,35.2,1.7,-0.6,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,35.2,1.6,-0.8,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,35.2,0.0,-0.5,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,35.2,2.0,-0.4,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,35.2,1.1,-0.2,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,35.2,0.3,-0.3,0.0,0.0,0.0
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,35.2,-0.6,-0.1,0.0,0.0,0.0
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,35.2,-2.9,1.4,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,35.2,-1.8,1.2,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,35.2,-4.6,1.5,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,35.2,-3.5,1.3,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,22.0,-5.6,-0.1,0.0,0.0,0.0
,,,,23 (Final) Cb5.2-D+1.4W,22.0,-4.3,-0.4,0.0,0.0,0.0
,,,,24 (Final) Cb5.3-D+1.4W,22.0,-7.5,0.0,0.0,0.0,0.0
,,,,25 (Final) Cb5.4-D+1.4W,22.0,-6.2,-0.3,0.0,0.0,0.0
,,,,26 (Final) Cb5.5-D+1.4W,22.0,4.3,-1.1,0.0,0.0,0.0
,,,,27 (Final) Cb5.6-D+1.4W,22.0,2.4,-0.7,0.0,0.0,0.0
,,,,28 (Final) Cb5.7-D+1.4W,22.0,2.4,-1.0,0.0,0.0,0.0
,,,,29 (Final) Cb5.8-D+1.4W,22.0,0.5,-0.5,0.0,0.0,0.0
,,,,30 (Final) Cb5.9-D+1.4W,22.0,2.8,-0.5,0.0,0.0,0.0
,,,,31 (Final) Cb5.10-D+1.4W,22.0,1.8,-0.2,0.0,0.0,0.0
,,,,32 (Final) Cb5.11-D+1.4W,22.0,0.9,-0.3,0.0,0.0,0.0
,,,,33 (Final) Cb5.12-D+1.4W,22.0,-0.2,-0.1,0.0,0.0,0.0
,,,,34 (Final) Cb5.13-D+1.4W,22.0,-2.9,1.7,0.0,0.0,-0.1
,,,,35 (Final) Cb5.14-D+1.4W,22.0,-1.7,1.4,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,22.0,-4.8,1.8,0.0,0.0,-0.1
,,,,37 (Final) Cb5.16-D+1.4W,22.0,-3.6,1.6,0.0,0.0,0.0
SUP #7/#8,0.0000,SC #7/#8 (UC 254x254x107),0.0000,1 (Final) Cb1-1.4D+1.6I+1.6RI,20.7,0.0,0.0,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,20.7,0.0,0.0,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,20.7,0.0,0.0,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,20.7,0.0,-0.1,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,20.7,0.0,0.0,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,17.8,-0.1,-0.1,0.0,0.0,0.0
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,17.8,0.0,-0.4,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,17.8,-0.1,0.0,0.0,0.0,0.0
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,17.8,0.0,-0.2,0.0,0.0,0.0
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,17.8,0.1,-1.0,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,17.8,0.0,-0.6,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,17.8,0.1,-0.8,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,17.8,0.0,-0.5,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,17.8,0.1,-0.4,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,17.8,0.0,-0.2,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,17.8,0.1,-0.3,0.0,0.0,0.0
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,17.8,0.0,-0.1,0.0,0.0,0.0
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,17.8,-0.1,1.4,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,17.8,-0.1,1.2,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,17.8,-0.1,1.5,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,17.8,-0.1,1.3,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,14.8,-0.1,-0.1,0.0,0.0,0.0
,,,,23 (Final) Cb5.2-D+1.4W,14.8,0.0,-0.4,0.0,0.0,0.0
,,,,24 (Final) Cb5.3-D+1.4W,14.8,-0.1,0.0,0.0,0.0,0.0
,,,,25 (Final) Cb5.4-D+1.4W,14.8,0.0,-0.3,0.0,0.0,0.0
,,,,26 (Final) Cb5.5-D+1.4W,14.8,0.1,-1.1,0.0,0.0,0.0
,,,,27 (Final) Cb5.6-D+1.4W,14.8,0.1,-0.7,0.0,0.0,0.0
,,,,28 (Final) Cb5.7-D+1.4W,14.8,0.1,-1.0,0.0,0.0,0.0
,,,,29 (Final) Cb5.8-D+1.4W,14.8,0.1,-0.5,0.0,0.0,0.0
,,,,30 (Final) Cb5.9-D+1.4W,14.8,0.1,-0.5,0.0,0.0,0.0
,,,,31 (Final) Cb5.10-D+1.4W,14.8,0.0,-0.2,0.0,0.0,0.0
,,,,32 (Final) Cb5.11-D+1.4W,14.8,0.1,-0.3,0.0,0.0,0.0
,,,,33 (Final) Cb5.12-D+1.4W,14.8,0.0,-0.1,0.0,0.0,0.0
,,,,34 (Final) Cb5.13-D+1.4W,14.8,-0.1,1.7,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,14.8,-0.1,1.4,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,14.8,-0.1,1.8,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,14.8,-0.1,1.5,0.0,0.0,0.0
SUP B/5,0.0000,SC B/5 (UC 254x254x89),0.0000,1 (Final) Cb1-1.4D+1.6I+1.6RI,233.8,-1.3,-1.2,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,233.8,-1.3,-1.2,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,233.7,-1.2,-1.2,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,233.9,-1.4,-1.2,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,233.7,-1.1,-1.2,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,185.1,-3.4,-16.5,0.0,0.0,0.0
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,185.4,-3.5,-16.4,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,184.1,-4.5,-9.9,0.0,0.0,0.0
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,184.4,-4.5,-9.8,0.0,0.0,0.0
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,183.1,-1.3,6.7,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,183.2,-1.3,6.6,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,182.1,-2.4,13.3,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,182.2,-2.4,13.2,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,183.8,-2.7,2.5,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,183.9,-2.7,2.5,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,182.7,-3.8,9.1,0.0,0.0,0.0
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,182.9,-3.8,9.1,0.0,0.0,0.0
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,179.8,3.0,6.4,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,180.1,2.9,6.5,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,178.8,2.0,13.0,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,179.1,1.9,13.1,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,75.8,-3.2,-18.5,0.0,0.0,0.0
,,,,23 (Final) Cb5.2-D+1.4W,76.1,-3.3,-18.4,0.0,0.0,0.0
,,,,24 (Final) Cb5.3-D+1.4W,74.6,-4.4,-10.9,0.0,0.0,0.0
,,,,25 (Final) Cb5.4-D+1.4W,74.9,-4.5,-10.7,0.0,0.0,0.0
,,,,26 (Final) Cb5.5-D+1.4W,73.4,-0.8,8.6,0.0,0.0,0.0
,,,,27 (Final) Cb5.6-D+1.4W,73.6,-0.8,8.5,0.0,0.0,0.0
,,,,28 (Final) Cb5.7-D+1.4W,72.3,-2.0,16.3,0.0,0.0,0.0
,,,,29 (Final) Cb5.8-D+1.4W,72.4,-2.0,16.2,0.0,0.0,0.0
,,,,30 (Final) Cb5.9-D+1.4W,74.2,-2.4,3.7,0.0,0.0,0.0
,,,,31 (Final) Cb5.10-D+1.4W,74.3,-2.4,3.6,0.0,0.0,0.0
,,,,32 (Final) Cb5.11-D+1.4W,73.0,-3.6,11.4,0.0,0.0,0.0
,,,,33 (Final) Cb5.12-D+1.4W,73.2,-3.6,11.3,0.0,0.0,0.0
,,,,34 (Final) Cb5.13-D+1.4W,69.6,4.3,8.2,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,70.0,4.2,8.3,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,68.4,3.1,15.9,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,68.8,3.0,16.0,0.0,0.0,0.0
SUP C/5,0.0000,SC C/5 (UC 254x254x89),0.0000,1 (Final) Cb1-1.4D+1.6I+1.6RI,7.9,0.0,0.1,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,8.1,0.0,0.1,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,7.8,0.0,0.1,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,7.6,0.0,0.1,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,8.3,0.0,0.1,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,14.8,0.0,-2.9,0.0,0.0,-0.2
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,10.7,0.0,-2.9,0.0,0.0,-0.1
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,15.6,0.0,-8.2,0.0,0.0,-0.2
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,11.5,0.0,-8.2,0.0,0.0,-0.1
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,-12.5,0.0,-5.4,0.0,0.0,0.2
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,-5.4,0.0,-5.5,0.0,0.0,0.1
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,-11.7,0.0,-10.7,0.0,0.0,0.2
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,-4.6,0.0,-10.8,0.0,0.0,0.1
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,-5.6,0.0,13.0,0.0,0.0,0.2
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,-1.4,0.0,13.0,0.0,0.0,0.1
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,-4.8,0.0,7.7,0.0,0.0,0.2
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,-0.6,0.0,7.7,0.0,0.0,0.1
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,27.6,0.0,-6.5,0.0,0.0,-0.2
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,23.9,0.0,-6.5,0.0,0.0,-0.2
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,28.5,0.0,-11.8,0.0,0.0,-0.2
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,24.7,0.0,-11.8,0.0,0.0,-0.2
,,,,22 (Final) Cb5.1-D+1.4W,16.7,0.0,-3.5,0.0,0.0,-0.2
,,,,23 (Final) Cb5.2-D+1.4W,12.0,0.0,-3.4,0.0,0.0,-0.1
,,,,24 (Final) Cb5.3-D+1.4W,17.7,0.0,-9.7,0.0,0.0,-0.2
,,,,25 (Final) Cb5.4-D+1.4W,13.0,0.0,-9.6,0.0,0.0,-0.1
,,,,26 (Final) Cb5.5-D+1.4W,-15.1,0.0,-6.4,0.0,0.0,0.3
,,,,27 (Final) Cb5.6-D+1.4W,-6.8,0.0,-6.4,0.0,0.0,0.2
,,,,28 (Final) Cb5.7-D+1.4W,-14.1,0.0,-12.6,0.0,0.0,0.3
,,,,29 (Final) Cb5.8-D+1.4W,-5.8,0.0,-12.6,0.0,0.0,0.2
,,,,30 (Final) Cb5.9-D+1.4W,-7.0,0.0,15.1,0.0,0.0,0.2
,,,,31 (Final) Cb5.10-D+1.4W,-2.1,0.0,15.1,0.0,0.0,0.2
,,,,32 (Final) Cb5.11-D+1.4W,-6.1,0.0,8.9,0.0,0.0,0.2
,,,,33 (Final) Cb5.12-D+1.4W,-1.2,0.0,8.9,0.0,0.0,0.2
,,,,34 (Final) Cb5.13-D+1.4W,31.7,0.0,-7.7,0.0,0.0,-0.3
,,,,35 (Final) Cb5.14-D+1.4W,27.4,0.0,-7.6,0.0,0.0,-0.2
,,,,36 (Final) Cb5.15-D+1.4W,32.7,0.0,-13.8,0.0,0.0,-0.3
,,,,37 (Final) Cb5.16-D+1.4W,28.4,0.0,-13.8,0.0,0.0,-0.2
SUP C/#24,0.0000,SC C/#24 (UC 254x254x107),0.0000,1 (Final) Cb1-1.4D+1.6I+1.6RI,42.5,0.0,0.0,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,42.5,0.0,0.0,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,42.5,0.0,0.0,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,42.5,0.0,0.0,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,42.5,0.0,0.0,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,-0.5,0.0,0.0,0.0
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,-0.5,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,-1.8,0.0,0.0,-0.1
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,-1.8,0.0,0.0,-0.1
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,-1.9,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,-1.9,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,-3.2,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,-3.2,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,2.9,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,2.9,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,1.6,0.0,0.0,-0.1
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,1.6,0.0,0.0,-0.1
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,-1.3,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,-1.3,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,-2.6,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,-2.6,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,14.7,0.0,-0.6,0.0,0.0,0.0
,,,,23 (Final) Cb5.2-D+1.4W,14.7,0.0,-0.6,0.0,0.0,0.0
,,,,24 (Final) Cb5.3-D+1.4W,14.7,0.0,-2.1,0.0,0.0,-0.1
,,,,25 (Final) Cb5.4-D+1.4W,14.7,0.0,-2.1,0.0,0.0,-0.1
,,,,26 (Final) Cb5.5-D+1.4W,14.7,0.0,-2.2,0.0,0.0,0.1
,,,,27 (Final) Cb5.6-D+1.4W,14.7,0.0,-2.2,0.0,0.0,0.1
,,,,28 (Final) Cb5.7-D+1.4W,14.7,0.0,-3.7,0.0,0.0,0.0
,,,,29 (Final) Cb5.8-D+1.4W,14.7,0.0,-3.7,0.0,0.0,0.0
,,,,30 (Final) Cb5.9-D+1.4W,14.7,0.0,3.4,0.0,0.0,0.0
,,,,31 (Final) Cb5.10-D+1.4W,14.7,0.0,3.4,0.0,0.0,0.0
,,,,32 (Final) Cb5.11-D+1.4W,14.7,0.0,1.9,0.0,0.0,-0.1
,,,,33 (Final) Cb5.12-D+1.4W,14.7,0.0,1.9,0.0,0.0,-0.1
,,,,34 (Final) Cb5.13-D+1.4W,14.7,0.0,-1.5,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,14.7,0.0,-1.5,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,14.7,0.0,-3.0,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,14.7,0.0,-3.0,0.0,0.0,0.0
SUP E/5,0.0000,SC E/5 (UC 254x254x89),0.0000,1 (Final) Cb1-1.4D+1.6I+1.6RI,316.5,0.6,0.1,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,316.5,0.5,0.0,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,316.4,0.8,0.1,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,316.4,0.7,0.1,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,316.5,0.5,0.0,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,251.5,-8.8,-0.7,0.0,0.0,0.0
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,250.8,-6.3,-0.6,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,250.3,-10.4,-0.6,0.0,0.0,0.0
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,249.5,-7.8,-0.5,0.0,0.0,0.0
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,248.3,10.4,0.4,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,248.8,6.8,0.3,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,247.0,8.9,0.4,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,247.5,5.3,0.4,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,248.8,7.9,0.7,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,249.1,5.9,0.7,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,247.6,6.3,0.8,0.0,0.0,0.0
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,247.8,4.4,0.8,0.0,0.0,0.0
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,251.8,-7.6,-0.1,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,251.0,-5.2,-0.1,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,250.5,-9.1,-0.1,0.0,0.0,0.0
,,,,21 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,249.7,-6.7,0.0,0.0,0.0,0.0
,,,,22 (Final) Cb5.1-D+1.4W,104.2,-10.7,-0.9,0.0,0.0,0.0
,,,,23 (Final) Cb5.2-D+1.4W,103.4,-7.7,-0.8,0.0,0.0,0.0
,,,,24 (Final) Cb5.3-D+1.4W,102.7,-12.5,-0.8,0.0,0.0,0.0
,,,,25 (Final) Cb5.4-D+1.4W,101.9,-9.5,-0.7,0.0,0.0,0.0
,,,,26 (Final) Cb5.5-D+1.4W,100.4,11.8,0.4,0.0,0.0,0.0
,,,,27 (Final) Cb5.6-D+1.4W,101.1,7.6,0.3,0.0,0.0,0.0
,,,,28 (Final) Cb5.7-D+1.4W,98.9,10.0,0.5,0.0,0.0,0.0
,,,,29 (Final) Cb5.8-D+1.4W,99.6,5.8,0.4,0.0,0.0,0.0
,,,,30 (Final) Cb5.9-D+1.4W,101.1,8.8,0.8,0.0,0.0,0.0
,,,,31 (Final) Cb5.10-D+1.4W,101.4,6.5,0.8,0.0,0.0,0.0
,,,,32 (Final) Cb5.11-D+1.4W,99.6,7.0,0.9,0.0,0.0,0.0
,,,,33 (Final) Cb5.12-D+1.4W,99.9,4.7,0.9,0.0,0.0,0.0
,,,,34 (Final) Cb5.13-D+1.4W,104.5,-9.2,-0.2,0.0,0.0,0.0
,,,,35 (Final) Cb5.14-D+1.4W,103.6,-6.4,-0.1,0.0,0.0,0.0
,,,,36 (Final) Cb5.15-D+1.4W,103.0,-11.0,-0.1,0.0,0.0,0.0
,,,,37 (Final) Cb5.16-D+1.4W,102.1,-8.2,0.0,0.0,0.0,0.0
SUP E/#23,0.0000,SC E/#23 (UC 254x254x107),0.0000,1 (Final) Cb1-1.4D+1.6I+1.6RI,42.5,0.0,0.0,0.0,0.0,0.0
,,,,2 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,42.5,0.0,0.0,0.0,0.0,0.0
,,,,3 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,42.5,0.0,0.0,0.0,0.0,0.0
,,,,4 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,42.5,0.0,0.0,0.0,0.0,0.0
,,,,5 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,42.5,0.0,0.0,0.0,0.0,0.0
,,,,6 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,0.0,0.0,0.0,0.0
,,,,7 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,0.0,0.0,0.0,0.0
,,,,8 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,0.0,0.0,0.0,-0.1
,,,,9 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,0.0,0.0,0.0,-0.1
,,,,10 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,0.0,0.0,0.0,0.0
,,,,11 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,0.0,0.0,0.0,0.0
,,,,12 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,0.0,0.0,0.0,0.0
,,,,13 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,0.0,0.0,0.0,0.0
,,,,14 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,0.0,0.0,0.0,0.0
,,,,15 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,0.0,0.0,0.0,0.0
,,,,16 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,0.0,0.0,0.0,-0.1
,,,,17 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,0.0,0.0,0.0,-0.1
,,,,18 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,0.0,0.0,0.0,0.0
,,,,19 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,0.0,0.0,0.0,0.0
,,,,20 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,34.1,0.0,0.0,0.0,0.0,0.0
