Foundation Reactions,,,,,,,,,,
,,,,,,,,,,
"Foundation Reactions, First-order linear, Service Factors",,,,,,,,,,
,,,,,,,,,,
Supports,,,,,,,,,,
Support,"Support
rotation
[°]",Column Ref.,"Column
rotation
[°]",Combination,Reactions,,,,,
,,,,,"Fvert
[kN]","Fmajor
[kN]","Fminor
[kN]","Mmajor
[kNm]","Mminor
[kNm]","Mtor
[kNm]"
,,,,80 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,320.6,-7.3,-2.9,0.0,0.0,0.0
,,,,81 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,293.0,-4.0,-8.9,0.0,0.0,0.0
,,,,82 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,293.0,-4.0,-8.9,0.0,0.0,0.0
,,,,83 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,293.3,-6.8,-8.7,0.0,0.0,0.0
,,,,84 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,293.3,-6.8,-8.7,0.0,0.0,0.0
,,,,85 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,340.5,5.1,0.2,0.0,0.0,0.0
,,,,86 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,340.5,5.1,0.2,0.0,0.0,0.0
,,,,87 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,340.8,3.3,0.3,0.0,0.0,0.0
,,,,88 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,340.8,3.3,0.3,0.0,0.0,0.0
,,,,89 (Final) Cb4.1-1.2D+1.2I+1.2S+1.2W,374.5,-2.5,4.7,0.0,0.0,0.0
,,,,90 (Final) Cb4.2-1.2D+1.2I+1.2S+1.2W,374.5,-2.5,4.7,0.0,0.0,0.0
,,,,91 (Final) Cb4.3-1.2D+1.2I+1.2S+1.2W,374.8,-4.8,4.8,0.0,0.0,0.0
,,,,92 (Final) Cb4.4-1.2D+1.2I+1.2S+1.2W,374.8,-4.8,4.8,0.0,0.0,0.0
,,,,93 (Final) Cb4.5-1.2D+1.2I+1.2S+1.2W,330.5,-4.4,-3.1,0.0,0.0,0.0
,,,,94 (Final) Cb4.6-1.2D+1.2I+1.2S+1.2W,330.5,-4.4,-3.1,0.0,0.0,0.0
,,,,95 (Final) Cb4.7-1.2D+1.2I+1.2S+1.2W,330.9,-7.4,-2.9,0.0,0.0,0.0
,,,,96 (Final) Cb4.8-1.2D+1.2I+1.2S+1.2W,330.9,-7.4,-2.9,0.0,0.0,0.0
,,,,97 (Final) Cb4.9-1.2D+1.2I+1.2S+1.2W,303.3,-4.0,-9.0,0.0,0.0,0.0
,,,,98 (Final) Cb4.10-1.2D+1.2I+1.2S+1.2W,303.3,-4.0,-9.0,0.0,0.0,0.0
,,,,99 (Final) Cb4.11-1.2D+1.2I+1.2S+1.2W,303.6,-6.8,-8.8,0.0,0.0,0.0
,,,,100 (Final) Cb4.12-1.2D+1.2I+1.2S+1.2W,303.6,-6.8,-8.8,0.0,0.0,0.0
,,,,101 (Final) Cb4.13-1.2D+1.2I+1.2S+1.2W,350.8,5.1,0.2,0.0,0.0,0.0
,,,,102 (Final) Cb4.14-1.2D+1.2I+1.2S+1.2W,350.8,5.1,0.2,0.0,0.0,0.0
,,,,103 (Final) Cb4.15-1.2D+1.2I+1.2S+1.2W,351.1,3.3,0.3,0.0,0.0,0.0
,,,,104 (Final) Cb4.16-1.2D+1.2I+1.2S+1.2W,351.1,3.3,0.3,0.0,0.0,0.0
,,,,105 (Final) Cb5.1-D+1.4W,217.1,-2.8,6.8,0.0,0.0,0.0
,,,,106 (Final) Cb5.2-D+1.4W,217.1,-2.8,6.8,0.0,0.0,0.0
,,,,107 (Final) Cb5.3-D+1.4W,217.5,-5.6,7.0,0.0,0.0,0.0
,,,,108 (Final) Cb5.4-D+1.4W,217.5,-5.6,7.0,0.0,0.0,0.0
,,,,109 (Final) Cb5.5-D+1.4W,162.1,-5.1,-3.0,0.0,0.0,0.0
,,,,110 (Final) Cb5.6-D+1.4W,162.1,-5.1,-3.0,0.0,0.0,0.0
,,,,111 (Final) Cb5.7-D+1.4W,162.6,-8.9,-2.7,0.0,0.0,0.0
,,,,112 (Final) Cb5.8-D+1.4W,162.6,-8.9,-2.7,0.0,0.0,0.0
,,,,113 (Final) Cb5.9-D+1.4W,128.0,-4.6,-10.3,0.0,0.0,0.0
,,,,114 (Final) Cb5.10-D+1.4W,128.0,-4.6,-10.3,0.0,0.0,0.0
,,,,115 (Final) Cb5.11-D+1.4W,128.5,-8.1,-10.0,0.0,0.0,0.0
,,,,116 (Final) Cb5.12-D+1.4W,128.5,-8.1,-10.0,0.0,0.0,0.0
,,,,117 (Final) Cb5.13-D+1.4W,187.5,6.7,1.2,0.0,0.0,0.0
,,,,118 (Final) Cb5.14-D+1.4W,187.5,6.7,1.2,0.0,0.0,0.0
,,,,119 (Final) Cb5.15-D+1.4W,187.8,4.5,1.3,0.0,0.0,0.0
,,,,120 (Final) Cb5.16-D+1.4W,187.8,4.5,1.3,0.0,0.0,0.0
B,0.0000,SC 1/C (UC 203x203x86),0.0000,59 Snow Drift 0,512.8,-0.5,8.9,0.0,0.0,0.0
,,,,60 Snow Drift 90,530.8,-0.5,11.5,0.0,0.0,0.0
,,,,61 Snow Drift 180,541.3,-0.5,9.5,0.0,0.0,0.0
,,,,62 Snow Drift 270,518.7,-0.5,8.9,0.0,0.0,0.0
,,,,63 (Final) Cb1-1.4D+1.6I+1.6RI,512.8,-0.5,8.9,0.0,0.0,0.0
,,,,64 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,516.8,-0.5,-5.3,0.0,0.0,0.0
,,,,65 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,508.8,-0.5,23.1,0.0,0.0,0.0
,,,,66 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,513.5,-0.9,6.5,0.0,0.0,0.0
,,,,67 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,512.1,0.0,11.2,0.0,0.0,0.0
,,,,68 (Final) Cb2.1-1.4D+1.6I+1.6S,530.7,-0.5,9.2,0.0,0.0,0.0
,,,,69 (Final) Cb2.2-1.4D+1.6I+1.6S+NHFDir1+,534.9,-0.5,-5.5,0.0,0.0,0.0
,,,,70 (Final) Cb2.3-1.4D+1.6I+1.6S+NHFDir1-,526.5,-0.5,24.0,0.0,0.0,0.0
,,,,71 (Final) Cb2.4-1.4D+1.6I+1.6S+NHFDir2+,531.4,-0.9,6.8,0.0,0.0,0.0
,,,,72 (Final) Cb2.5-1.4D+1.6I+1.6S+NHFDir2-,530.0,0.0,11.7,0.0,0.0,0.0
,,,,73 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,469.9,1.6,-31.0,0.0,0.0,0.0
,,,,74 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,469.9,1.6,-31.0,0.0,0.0,0.0
,,,,75 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,470.0,3.7,-31.3,0.0,0.0,0.0
,,,,76 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,470.0,3.7,-31.3,0.0,0.0,0.0
,,,,77 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,463.1,-9.5,-5.8,0.0,0.0,0.0
,,,,78 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,463.1,-9.5,-5.8,0.0,0.0,0.0
,,,,79 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,463.3,-6.6,-6.2,0.0,0.0,0.0
,,,,80 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,463.3,-6.6,-6.2,0.0,0.0,0.0
,,,,81 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,445.1,3.0,57.2,0.0,0.0,0.0
,,,,82 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,445.1,3.0,57.2,0.0,0.0,0.0
,,,,83 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,445.3,5.6,56.8,0.0,0.0,0.0
,,,,84 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,445.3,5.6,56.8,0.0,0.0,0.0
,,,,85 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,457.1,1.8,15.1,0.0,0.0,0.0
,,,,86 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,457.1,1.8,15.1,0.0,0.0,0.0
,,,,87 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,457.2,3.5,14.8,0.0,0.0,0.0
,,,,88 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,457.2,3.5,14.8,0.0,0.0,0.0
,,,,89 (Final) Cb4.1-1.2D+1.2I+1.2S+1.2W,484.2,1.6,-30.7,0.0,0.0,0.0
,,,,90 (Final) Cb4.2-1.2D+1.2I+1.2S+1.2W,484.2,1.6,-30.7,0.0,0.0,0.0
,,,,91 (Final) Cb4.3-1.2D+1.2I+1.2S+1.2W,484.4,3.7,-31.0,0.0,0.0,0.0
,,,,92 (Final) Cb4.4-1.2D+1.2I+1.2S+1.2W,484.4,3.7,-31.0,0.0,0.0,0.0
,,,,93 (Final) Cb4.5-1.2D+1.2I+1.2S+1.2W,477.4,-9.5,-5.5,0.0,0.0,0.0
,,,,94 (Final) Cb4.6-1.2D+1.2I+1.2S+1.2W,477.4,-9.5,-5.5,0.0,0.0,0.0
,,,,95 (Final) Cb4.7-1.2D+1.2I+1.2S+1.2W,477.6,-6.6,-5.9,0.0,0.0,0.0
,,,,96 (Final) Cb4.8-1.2D+1.2I+1.2S+1.2W,477.6,-6.6,-5.9,0.0,0.0,0.0
,,,,97 (Final) Cb4.9-1.2D+1.2I+1.2S+1.2W,459.5,2.9,57.5,0.0,0.0,0.0
,,,,98 (Final) Cb4.10-1.2D+1.2I+1.2S+1.2W,459.5,2.9,57.5,0.0,0.0,0.0
,,,,99 (Final) Cb4.11-1.2D+1.2I+1.2S+1.2W,459.7,5.6,57.1,0.0,0.0,0.0
,,,,100 (Final) Cb4.12-1.2D+1.2I+1.2S+1.2W,459.7,5.6,57.1,0.0,0.0,0.0
,,,,101 (Final) Cb4.13-1.2D+1.2I+1.2S+1.2W,471.4,1.8,15.4,0.0,0.0,0.0
,,,,102 (Final) Cb4.14-1.2D+1.2I+1.2S+1.2W,471.4,1.8,15.4,0.0,0.0,0.0
,,,,103 (Final) Cb4.15-1.2D+1.2I+1.2S+1.2W,471.5,3.5,15.1,0.0,0.0,0.0
,,,,104 (Final) Cb4.16-1.2D+1.2I+1.2S+1.2W,471.5,3.5,15.1,0.0,0.0,0.0
,,,,105 (Final) Cb5.1-D+1.4W,257.5,2.3,-44.4,0.0,0.0,0.0
,,,,106 (Final) Cb5.2-D+1.4W,257.5,2.3,-44.4,0.0,0.0,0.0
,,,,107 (Final) Cb5.3-D+1.4W,257.7,5.0,-44.8,0.0,0.0,0.0
,,,,108 (Final) Cb5.4-D+1.4W,257.7,5.0,-44.8,0.0,0.0,0.0
,,,,109 (Final) Cb5.5-D+1.4W,249.0,-11.5,-12.9,0.0,0.0,0.0
,,,,110 (Final) Cb5.6-D+1.4W,249.0,-11.5,-12.9,0.0,0.0,0.0
,,,,111 (Final) Cb5.7-D+1.4W,249.3,-7.9,-13.5,0.0,0.0,0.0
,,,,112 (Final) Cb5.8-D+1.4W,249.3,-7.9,-13.5,0.0,0.0,0.0
,,,,113 (Final) Cb5.9-D+1.4W,226.6,4.0,65.8,0.0,0.0,0.0
,,,,114 (Final) Cb5.10-D+1.4W,226.6,4.0,65.8,0.0,0.0,0.0
,,,,115 (Final) Cb5.11-D+1.4W,226.9,7.4,65.3,0.0,0.0,0.0
,,,,116 (Final) Cb5.12-D+1.4W,226.9,7.4,65.3,0.0,0.0,0.0
,,,,117 (Final) Cb5.13-D+1.4W,241.5,2.6,13.1,0.0,0.0,0.0
,,,,118 (Final) Cb5.14-D+1.4W,241.5,2.6,13.1,0.0,0.0,0.0
,,,,119 (Final) Cb5.15-D+1.4W,241.7,4.7,12.8,0.0,0.0,0.0
,,,,120 (Final) Cb5.16-D+1.4W,241.7,4.7,12.8,0.0,0.0,0.0
B,0.0000,Span 1 Lh Column (UC 203x203x86),-90.0000,59 Snow Drift 0,332.4,11.3,0.2,0.0,0.0,0.0
,,,,60 Snow Drift 90,333.5,11.2,0.2,0.0,0.0,0.0
,,,,61 Snow Drift 180,350.7,11.3,0.2,0.0,0.0,0.0
,,,,62 Snow Drift 270,350.5,11.4,0.2,0.0,0.0,0.0
,,,,63 (Final) Cb1-1.4D+1.6I+1.6RI,332.5,11.3,0.2,0.0,0.0,0.0
,,,,64 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,332.5,11.3,0.0,0.0,0.0,0.0
,,,,65 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,332.5,11.3,0.4,0.0,0.0,0.0
,,,,66 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,331.7,10.2,0.2,0.0,0.0,0.0
,,,,67 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,333.3,12.4,0.2,0.0,0.0,0.0
,,,,68 (Final) Cb2.1-1.4D+1.6I+1.6S,343.7,11.3,0.2,0.0,0.0,0.0
,,,,69 (Final) Cb2.2-1.4D+1.6I+1.6S+NHFDir1+,343.8,11.3,0.0,0.0,0.0,0.0
,,,,70 (Final) Cb2.3-1.4D+1.6I+1.6S+NHFDir1-,343.7,11.3,0.4,0.0,0.0,0.0
,,,,71 (Final) Cb2.4-1.4D+1.6I+1.6S+NHFDir2+,342.9,10.2,0.2,0.0,0.0,0.0
,,,,72 (Final) Cb2.5-1.4D+1.6I+1.6S+NHFDir2-,344.6,12.4,0.2,0.0,0.0,0.0
,,,,73 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,298.8,11.0,-1.0,0.0,0.0,0.0
,,,,74 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,298.8,11.0,-1.0,0.0,0.0,0.0
,,,,75 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,298.8,12.1,-1.9,0.0,0.0,0.0
,,,,76 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,298.8,12.1,-1.9,0.0,0.0,0.0
,,,,77 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,294.0,0.9,-2.1,0.0,0.0,0.0
,,,,78 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,294.0,0.9,-2.1,0.0,0.0,0.0
,,,,79 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,294.0,2.4,-3.3,0.0,0.0,0.0
,,,,80 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,294.0,2.4,-3.3,0.0,0.0,0.0
,,,,81 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,298.6,12.9,3.5,0.0,0.0,0.0
,,,,82 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,298.6,12.9,3.5,0.0,0.0,0.0
,,,,83 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,298.7,14.3,2.4,0.0,0.0,0.0
,,,,84 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,298.7,14.3,2.4,0.0,0.0,0.0
,,,,85 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,301.2,14.3,-0.5,0.0,0.0,0.0
,,,,86 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,301.2,14.3,-0.5,0.0,0.0,0.0
,,,,87 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,301.2,15.1,-1.2,0.0,0.0,0.0
,,,,88 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,301.2,15.1,-1.2,0.0,0.0,0.0
,,,,89 (Final) Cb4.1-1.2D+1.2I+1.2S+1.2W,307.8,11.0,-1.0,0.0,0.0,0.0
,,,,90 (Final) Cb4.2-1.2D+1.2I+1.2S+1.2W,307.8,11.0,-1.0,0.0,0.0,0.0
,,,,91 (Final) Cb4.3-1.2D+1.2I+1.2S+1.2W,307.8,12.1,-1.9,0.0,0.0,0.0
,,,,92 (Final) Cb4.4-1.2D+1.2I+1.2S+1.2W,307.8,12.1,-1.9,0.0,0.0,0.0
,,,,93 (Final) Cb4.5-1.2D+1.2I+1.2S+1.2W,303.0,0.9,-2.1,0.0,0.0,0.0
,,,,94 (Final) Cb4.6-1.2D+1.2I+1.2S+1.2W,303.0,0.9,-2.1,0.0,0.0,0.0
,,,,95 (Final) Cb4.7-1.2D+1.2I+1.2S+1.2W,303.0,2.4,-3.3,0.0,0.0,0.0
,,,,96 (Final) Cb4.8-1.2D+1.2I+1.2S+1.2W,303.0,2.4,-3.3,0.0,0.0,0.0
,,,,97 (Final) Cb4.9-1.2D+1.2I+1.2S+1.2W,307.7,12.9,3.5,0.0,0.0,0.0
,,,,98 (Final) Cb4.10-1.2D+1.2I+1.2S+1.2W,307.7,12.9,3.5,0.0,0.0,0.0
,,,,99 (Final) Cb4.11-1.2D+1.2I+1.2S+1.2W,307.7,14.3,2.4,0.0,0.0,0.0
,,,,100 (Final) Cb4.12-1.2D+1.2I+1.2S+1.2W,307.7,14.3,2.4,0.0,0.0,0.0
,,,,101 (Final) Cb4.13-1.2D+1.2I+1.2S+1.2W,310.2,14.3,-0.5,0.0,0.0,0.0
,,,,102 (Final) Cb4.14-1.2D+1.2I+1.2S+1.2W,310.2,14.3,-0.5,0.0,0.0,0.0
,,,,103 (Final) Cb4.15-1.2D+1.2I+1.2S+1.2W,310.2,15.1,-1.2,0.0,0.0,0.0
,,,,104 (Final) Cb4.16-1.2D+1.2I+1.2S+1.2W,310.2,15.1,-1.2,0.0,0.0,0.0
,,,,105 (Final) Cb5.1-D+1.4W,163.4,7.4,-1.4,0.0,0.0,0.0
,,,,106 (Final) Cb5.2-D+1.4W,163.4,7.4,-1.4,0.0,0.0,0.0
,,,,107 (Final) Cb5.3-D+1.4W,163.4,8.8,-2.5,0.0,0.0,0.0
,,,,108 (Final) Cb5.4-D+1.4W,163.4,8.8,-2.5,0.0,0.0,0.0
,,,,109 (Final) Cb5.5-D+1.4W,157.4,-5.2,-2.8,0.0,0.0,0.0
,,,,110 (Final) Cb5.6-D+1.4W,157.4,-5.2,-2.8,0.0,0.0,0.0
,,,,111 (Final) Cb5.7-D+1.4W,157.4,-3.3,-4.2,0.0,0.0,0.0
,,,,112 (Final) Cb5.8-D+1.4W,157.4,-3.3,-4.2,0.0,0.0,0.0
,,,,113 (Final) Cb5.9-D+1.4W,163.2,9.8,4.2,0.0,0.0,0.0
,,,,114 (Final) Cb5.10-D+1.4W,163.2,9.8,4.2,0.0,0.0,0.0
,,,,115 (Final) Cb5.11-D+1.4W,163.2,11.5,2.9,0.0,0.0,0.0
,,,,116 (Final) Cb5.12-D+1.4W,163.2,11.5,2.9,0.0,0.0,0.0
,,,,117 (Final) Cb5.13-D+1.4W,166.4,11.5,-0.8,0.0,0.0,0.0
,,,,118 (Final) Cb5.14-D+1.4W,166.4,11.5,-0.8,0.0,0.0,0.0
,,,,119 (Final) Cb5.15-D+1.4W,166.4,12.6,-1.6,0.0,0.0,0.0
,,,,120 (Final) Cb5.16-D+1.4W,166.4,12.6,-1.6,0.0,0.0,0.0
B,0.0000,SC 1/B (UC 203x203x86),0.0000,59 Snow Drift 0,334.6,-0.6,-1.3,0.0,0.0,0.0
,,,,60 Snow Drift 90,369.7,-0.7,-1.7,0.0,0.0,0.0
,,,,61 Snow Drift 180,353.8,-0.6,-1.3,0.0,0.0,0.0
,,,,62 Snow Drift 270,334.9,-0.6,-1.3,0.0,0.0,0.0
,,,,63 (Final) Cb1-1.4D+1.6I+1.6RI,334.8,-0.6,-1.3,0.0,0.0,0.0
,,,,64 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,338.8,-0.6,0.9,0.0,0.0,0.0
,,,,65 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,330.7,-0.6,-3.4,0.0,0.0,0.0
,,,,66 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,336.0,-1.0,-0.9,0.0,0.0,0.0
,,,,67 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,333.6,-0.2,-1.6,0.0,0.0,0.0
,,,,68 (Final) Cb2.1-1.4D+1.6I+1.6S,346.7,-0.6,-1.3,0.0,0.0,0.0
,,,,69 (Final) Cb2.2-1.4D+1.6I+1.6S+NHFDir1+,351.0,-0.6,0.9,0.0,0.0,0.0
,,,,70 (Final) Cb2.3-1.4D+1.6I+1.6S+NHFDir1-,342.3,-0.6,-3.6,0.0,0.0,0.0
,,,,71 (Final) Cb2.4-1.4D+1.6I+1.6S+NHFDir2+,347.9,-1.0,-0.9,0.0,0.0,0.0
,,,,72 (Final) Cb2.5-1.4D+1.6I+1.6S+NHFDir2-,345.4,-0.3,-1.7,0.0,0.0,0.0
,,,,73 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,310.5,1.4,4.6,0.0,0.0,0.0
,,,,74 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,310.5,1.4,4.6,0.0,0.0,0.0
,,,,75 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,310.3,3.0,4.8,0.0,0.0,0.0
,,,,76 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,310.3,3.0,4.8,0.0,0.0,0.0
,,,,77 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,304.8,-7.6,1.4,0.0,0.0,0.0
,,,,78 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,304.8,-7.6,1.4,0.0,0.0,0.0
,,,,79 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,304.5,-5.4,1.6,0.0,0.0,0.0
,,,,80 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,304.5,-5.4,1.6,0.0,0.0,0.0
,,,,81 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,286.0,1.5,-8.7,0.0,0.0,0.0
,,,,82 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,286.0,1.5,-8.7,0.0,0.0,0.0
,,,,83 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,285.7,3.6,-8.5,0.0,0.0,0.0
,,,,84 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,285.7,3.6,-8.5,0.0,0.0,0.0
,,,,85 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,295.7,1.3,-2.1,0.0,0.0,0.0
,,,,86 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,295.7,1.3,-2.1,0.0,0.0,0.0
,,,,87 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,295.5,2.6,-1.9,0.0,0.0,0.0
,,,,88 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,295.5,2.6,-1.9,0.0,0.0,0.0
,,,,89 (Final) Cb4.1-1.2D+1.2I+1.2S+1.2W,320.0,1.3,4.6,0.0,0.0,0.0
,,,,90 (Final) Cb4.2-1.2D+1.2I+1.2S+1.2W,320.0,1.3,4.6,0.0,0.0,0.0
,,,,91 (Final) Cb4.3-1.2D+1.2I+1.2S+1.2W,319.8,3.0,4.8,0.0,0.0,0.0
,,,,92 (Final) Cb4.4-1.2D+1.2I+1.2S+1.2W,319.8,3.0,4.8,0.0,0.0,0.0
,,,,93 (Final) Cb4.5-1.2D+1.2I+1.2S+1.2W,314.4,-7.6,1.3,0.0,0.0,0.0
,,,,94 (Final) Cb4.6-1.2D+1.2I+1.2S+1.2W,314.4,-7.6,1.3,0.0,0.0,0.0
,,,,95 (Final) Cb4.7-1.2D+1.2I+1.2S+1.2W,314.0,-5.4,1.6,0.0,0.0,0.0
,,,,96 (Final) Cb4.8-1.2D+1.2I+1.2S+1.2W,314.0,-5.4,1.6,0.0,0.0,0.0
,,,,97 (Final) Cb4.9-1.2D+1.2I+1.2S+1.2W,295.5,1.5,-8.8,0.0,0.0,0.0
,,,,98 (Final) Cb4.10-1.2D+1.2I+1.2S+1.2W,295.5,1.5,-8.8,0.0,0.0,0.0
,,,,99 (Final) Cb4.11-1.2D+1.2I+1.2S+1.2W,295.2,3.5,-8.5,0.0,0.0,0.0
,,,,100 (Final) Cb4.12-1.2D+1.2I+1.2S+1.2W,295.2,3.5,-8.5,0.0,0.0,0.0
,,,,101 (Final) Cb4.13-1.2D+1.2I+1.2S+1.2W,305.2,1.3,-2.1,0.0,0.0,0.0
,,,,102 (Final) Cb4.14-1.2D+1.2I+1.2S+1.2W,305.2,1.3,-2.1,0.0,0.0,0.0
,,,,103 (Final) Cb4.15-1.2D+1.2I+1.2S+1.2W,305.0,2.5,-2.0,0.0,0.0,0.0
,,,,104 (Final) Cb4.16-1.2D+1.2I+1.2S+1.2W,305.0,2.5,-2.0,0.0,0.0,0.0
,,,,105 (Final) Cb5.1-D+1.4W,171.7,2.1,6.6,0.0,0.0,0.0
,,,,106 (Final) Cb5.2-D+1.4W,171.7,2.1,6.6,0.0,0.0,0.0
,,,,107 (Final) Cb5.3-D+1.4W,171.4,4.2,6.9,0.0,0.0,0.0
,,,,108 (Final) Cb5.4-D+1.4W,171.4,4.2,6.9,0.0,0.0,0.0
,,,,109 (Final) Cb5.5-D+1.4W,164.7,-9.1,2.5,0.0,0.0,0.0
,,,,110 (Final) Cb5.6-D+1.4W,164.7,-9.1,2.5,0.0,0.0,0.0
,,,,111 (Final) Cb5.7-D+1.4W,164.3,-6.3,2.9,0.0,0.0,0.0
,,,,112 (Final) Cb5.8-D+1.4W,164.3,-6.3,2.9,0.0,0.0,0.0
,,,,113 (Final) Cb5.9-D+1.4W,141.1,2.3,-10.1,0.0,0.0,0.0
,,,,114 (Final) Cb5.10-D+1.4W,141.1,2.3,-10.1,0.0,0.0,0.0
,,,,115 (Final) Cb5.11-D+1.4W,140.8,4.9,-9.8,0.0,0.0,0.0
,,,,116 (Final) Cb5.12-D+1.4W,140.8,4.9,-9.8,0.0,0.0,0.0
,,,,117 (Final) Cb5.13-D+1.4W,153.2,2.0,-1.8,0.0,0.0,0.0
,,,,118 (Final) Cb5.14-D+1.4W,153.2,2.0,-1.8,0.0,0.0,0.0
,,,,119 (Final) Cb5.15-D+1.4W,153.0,3.6,-1.6,0.0,0.0,0.0
,,,,120 (Final) Cb5.16-D+1.4W,153.0,3.6,-1.6,0.0,0.0,0.0
C,0.0000,SC 2/#159 (UC 203x203x86),0.0000,59 Snow Drift 0,787.0,-0.7,-5.9,0.0,0.0,0.0
,,,,60 Snow Drift 90,925.0,-0.8,-5.6,0.0,0.0,0.0
,,,,61 Snow Drift 180,784.2,-0.7,-5.9,0.0,0.0,0.0
,,,,62 Snow Drift 270,776.3,-0.7,-5.9,0.0,0.0,0.0
,,,,63 (Final) Cb1-1.4D+1.6I+1.6RI,776.3,-0.7,-5.9,0.0,0.0,0.0
,,,,64 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,775.8,-0.7,-7.0,0.0,0.0,0.0
,,,,65 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,776.9,-0.7,-4.8,0.0,0.0,0.0
,,,,66 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,776.4,-1.0,-5.9,0.0,0.0,0.0
,,,,67 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,776.3,-0.4,-5.9,0.0,0.0,0.0
,,,,68 (Final) Cb2.1-1.4D+1.6I+1.6S,804.2,-0.8,-5.8,0.0,0.0,0.0
,,,,69 (Final) Cb2.2-1.4D+1.6I+1.6S+NHFDir1+,803.5,-0.8,-6.9,0.0,0.0,0.0
