Foundation Reactions,,,,,,,,,,
,,,,,,,,,,
"Foundation Reactions, First-order linear, Strength Factors",,,,,,,,,,
,,,,,,,,,,
Supports,,,,,,,,,,
Support,"Support
rotation
[°]",Column Ref.,"Column
rotation
[°]",Combination,Reactions,,,,,
,,,,,"Fvert
[kN]","Fmajor
[kN]","Fminor
[kN]","Mmajor
[kNm]","Mminor
[kNm]","Mtor
[kNm]"
,,,,84 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,386.7,-10.1,-12.9,0.0,0.0,0.0
,,,,85 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,457.5,7.7,0.5,0.0,0.0,0.0
,,,,86 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,457.5,7.7,0.5,0.0,0.0,0.0
,,,,87 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,457.8,5.0,0.7,0.0,0.0,0.0
,,,,88 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,457.8,5.0,0.7,0.0,0.0,0.0
,,,,89 (Final) Cb4.1-1.2D+1.2I+1.2S+1.2W,508.5,-3.7,7.2,0.0,0.0,0.0
,,,,90 (Final) Cb4.2-1.2D+1.2I+1.2S+1.2W,508.5,-3.7,7.2,0.0,0.0,0.0
,,,,91 (Final) Cb4.3-1.2D+1.2I+1.2S+1.2W,509.0,-7.1,7.5,0.0,0.0,0.0
,,,,92 (Final) Cb4.4-1.2D+1.2I+1.2S+1.2W,509.0,-7.1,7.5,0.0,0.0,0.0
,,,,93 (Final) Cb4.5-1.2D+1.2I+1.2S+1.2W,442.5,-6.5,-4.5,0.0,0.0,0.0
,,,,94 (Final) Cb4.6-1.2D+1.2I+1.2S+1.2W,442.5,-6.5,-4.5,0.0,0.0,0.0
,,,,95 (Final) Cb4.7-1.2D+1.2I+1.2S+1.2W,443.1,-11.0,-4.2,0.0,0.0,0.0
,,,,96 (Final) Cb4.8-1.2D+1.2I+1.2S+1.2W,443.1,-11.0,-4.2,0.0,0.0,0.0
,,,,97 (Final) Cb4.9-1.2D+1.2I+1.2S+1.2W,401.6,-5.9,-13.2,0.0,0.0,0.0
,,,,98 (Final) Cb4.10-1.2D+1.2I+1.2S+1.2W,401.6,-5.9,-13.2,0.0,0.0,0.0
,,,,99 (Final) Cb4.11-1.2D+1.2I+1.2S+1.2W,402.2,-10.1,-12.9,0.0,0.0,0.0
,,,,100 (Final) Cb4.12-1.2D+1.2I+1.2S+1.2W,402.2,-10.1,-12.9,0.0,0.0,0.0
,,,,101 (Final) Cb4.13-1.2D+1.2I+1.2S+1.2W,473.0,7.6,0.5,0.0,0.0,0.0
,,,,102 (Final) Cb4.14-1.2D+1.2I+1.2S+1.2W,473.0,7.6,0.5,0.0,0.0,0.0
,,,,103 (Final) Cb4.15-1.2D+1.2I+1.2S+1.2W,473.3,5.0,0.7,0.0,0.0,0.0
,,,,104 (Final) Cb4.16-1.2D+1.2I+1.2S+1.2W,473.3,5.0,0.7,0.0,0.0,0.0
,,,,105 (Final) Cb5.1-D+1.4W,232.9,-3.8,9.8,0.0,0.0,0.0
,,,,106 (Final) Cb5.2-D+1.4W,232.9,-3.8,9.8,0.0,0.0,0.0
,,,,107 (Final) Cb5.3-D+1.4W,233.4,-7.8,10.0,0.0,0.0,0.0
,,,,108 (Final) Cb5.4-D+1.4W,233.4,-7.8,10.0,0.0,0.0,0.0
,,,,109 (Final) Cb5.5-D+1.4W,155.8,-7.1,-4.0,0.0,0.0,0.0
,,,,110 (Final) Cb5.6-D+1.4W,155.8,-7.1,-4.0,0.0,0.0,0.0
,,,,111 (Final) Cb5.7-D+1.4W,156.5,-12.3,-3.6,0.0,0.0,0.0
,,,,112 (Final) Cb5.8-D+1.4W,156.5,-12.3,-3.6,0.0,0.0,0.0
,,,,113 (Final) Cb5.9-D+1.4W,108.2,-6.4,-14.1,0.0,0.0,0.0
,,,,114 (Final) Cb5.10-D+1.4W,108.2,-6.4,-14.1,0.0,0.0,0.0
,,,,115 (Final) Cb5.11-D+1.4W,108.8,-11.3,-13.8,0.0,0.0,0.0
,,,,116 (Final) Cb5.12-D+1.4W,108.8,-11.3,-13.8,0.0,0.0,0.0
,,,,117 (Final) Cb5.13-D+1.4W,191.4,9.4,1.9,0.0,0.0,0.0
,,,,118 (Final) Cb5.14-D+1.4W,191.4,9.4,1.9,0.0,0.0,0.0
,,,,119 (Final) Cb5.15-D+1.4W,191.8,6.3,2.1,0.0,0.0,0.0
,,,,120 (Final) Cb5.16-D+1.4W,191.8,6.3,2.1,0.0,0.0,0.0
B,0.0000,SC 1/C (UC 203x203x86),0.0000,59 Snow Drift 0,771.7,-0.7,13.4,0.0,0.0,0.0
,,,,60 Snow Drift 90,790.6,-0.8,16.1,0.0,0.0,0.0
,,,,61 Snow Drift 180,801.6,-0.7,14.0,0.0,0.0,0.0
,,,,62 Snow Drift 270,777.9,-0.7,13.4,0.0,0.0,0.0
,,,,63 (Final) Cb1-1.4D+1.6I+1.6RI,771.7,-0.7,13.4,0.0,0.0,0.0
,,,,64 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,777.7,-0.7,-8.0,0.0,0.0,0.0
,,,,65 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,765.6,-0.7,34.8,0.0,0.0,0.0
,,,,66 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,772.7,-1.4,9.8,0.0,0.0,0.0
,,,,67 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,770.7,-0.1,16.9,0.0,0.0,0.0
,,,,68 (Final) Cb2.1-1.4D+1.6I+1.6S,800.3,-0.8,13.9,0.0,0.0,0.0
,,,,69 (Final) Cb2.2-1.4D+1.6I+1.6S+NHFDir1+,806.6,-0.8,-8.3,0.0,0.0,0.0
,,,,70 (Final) Cb2.3-1.4D+1.6I+1.6S+NHFDir1-,794.0,-0.7,36.2,0.0,0.0,0.0
,,,,71 (Final) Cb2.4-1.4D+1.6I+1.6S+NHFDir2+,801.4,-1.4,10.2,0.0,0.0,0.0
,,,,72 (Final) Cb2.5-1.4D+1.6I+1.6S+NHFDir2-,799.3,-0.1,17.7,0.0,0.0,0.0
,,,,73 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,631.6,2.5,-47.7,0.0,0.0,0.0
,,,,74 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,631.6,2.5,-47.7,0.0,0.0,0.0
,,,,75 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,631.9,5.7,-48.2,0.0,0.0,0.0
,,,,76 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,631.9,5.7,-48.2,0.0,0.0,0.0
,,,,77 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,621.4,-14.2,-9.9,0.0,0.0,0.0
,,,,78 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,621.4,-14.2,-9.9,0.0,0.0,0.0
,,,,79 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,621.7,-9.9,-10.5,0.0,0.0,0.0
,,,,80 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,621.7,-9.9,-10.5,0.0,0.0,0.0
,,,,81 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,594.5,4.5,84.5,0.0,0.0,0.0
,,,,82 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,594.5,4.5,84.5,0.0,0.0,0.0
,,,,83 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,594.8,8.5,83.9,0.0,0.0,0.0
,,,,84 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,594.8,8.5,83.9,0.0,0.0,0.0
,,,,85 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,612.4,2.8,21.4,0.0,0.0,0.0
,,,,86 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,612.4,2.8,21.4,0.0,0.0,0.0
,,,,87 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,612.6,5.3,21.0,0.0,0.0,0.0
,,,,88 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,612.6,5.3,21.0,0.0,0.0,0.0
,,,,89 (Final) Cb4.1-1.2D+1.2I+1.2S+1.2W,653.1,2.4,-47.3,0.0,0.0,0.0
,,,,90 (Final) Cb4.2-1.2D+1.2I+1.2S+1.2W,653.1,2.4,-47.3,0.0,0.0,0.0
,,,,91 (Final) Cb4.3-1.2D+1.2I+1.2S+1.2W,653.4,5.7,-47.7,0.0,0.0,0.0
,,,,92 (Final) Cb4.4-1.2D+1.2I+1.2S+1.2W,653.4,5.7,-47.7,0.0,0.0,0.0
,,,,93 (Final) Cb4.5-1.2D+1.2I+1.2S+1.2W,642.9,-14.2,-9.5,0.0,0.0,0.0
,,,,94 (Final) Cb4.6-1.2D+1.2I+1.2S+1.2W,642.9,-14.2,-9.5,0.0,0.0,0.0
,,,,95 (Final) Cb4.7-1.2D+1.2I+1.2S+1.2W,643.2,-9.9,-10.1,0.0,0.0,0.0
,,,,96 (Final) Cb4.8-1.2D+1.2I+1.2S+1.2W,643.2,-9.9,-10.1,0.0,0.0,0.0
,,,,97 (Final) Cb4.9-1.2D+1.2I+1.2S+1.2W,616.0,4.5,85.0,0.0,0.0,0.0
,,,,98 (Final) Cb4.10-1.2D+1.2I+1.2S+1.2W,616.0,4.5,85.0,0.0,0.0,0.0
,,,,99 (Final) Cb4.11-1.2D+1.2I+1.2S+1.2W,616.3,8.5,84.4,0.0,0.0,0.0
,,,,100 (Final) Cb4.12-1.2D+1.2I+1.2S+1.2W,616.3,8.5,84.4,0.0,0.0,0.0
,,,,101 (Final) Cb4.13-1.2D+1.2I+1.2S+1.2W,633.9,2.8,21.8,0.0,0.0,0.0
,,,,102 (Final) Cb4.14-1.2D+1.2I+1.2S+1.2W,633.9,2.8,21.8,0.0,0.0,0.0
,,,,103 (Final) Cb4.15-1.2D+1.2I+1.2S+1.2W,634.1,5.3,21.4,0.0,0.0,0.0
,,,,104 (Final) Cb4.16-1.2D+1.2I+1.2S+1.2W,634.1,5.3,21.4,0.0,0.0,0.0
,,,,105 (Final) Cb5.1-D+1.4W,263.0,3.3,-63.9,0.0,0.0,0.0
,,,,106 (Final) Cb5.2-D+1.4W,263.0,3.3,-63.9,0.0,0.0,0.0
,,,,107 (Final) Cb5.3-D+1.4W,263.3,7.1,-64.4,0.0,0.0,0.0
,,,,108 (Final) Cb5.4-D+1.4W,263.3,7.1,-64.4,0.0,0.0,0.0
,,,,109 (Final) Cb5.5-D+1.4W,251.0,-16.0,-19.8,0.0,0.0,0.0
,,,,110 (Final) Cb5.6-D+1.4W,251.0,-16.0,-19.8,0.0,0.0,0.0
,,,,111 (Final) Cb5.7-D+1.4W,251.4,-11.0,-20.5,0.0,0.0,0.0
,,,,112 (Final) Cb5.8-D+1.4W,251.4,-11.0,-20.5,0.0,0.0,0.0
,,,,113 (Final) Cb5.9-D+1.4W,219.7,5.7,90.4,0.0,0.0,0.0
,,,,114 (Final) Cb5.10-D+1.4W,219.7,5.7,90.4,0.0,0.0,0.0
,,,,115 (Final) Cb5.11-D+1.4W,220.0,10.4,89.7,0.0,0.0,0.0
,,,,116 (Final) Cb5.12-D+1.4W,220.0,10.4,89.7,0.0,0.0,0.0
,,,,117 (Final) Cb5.13-D+1.4W,240.6,3.7,16.7,0.0,0.0,0.0
,,,,118 (Final) Cb5.14-D+1.4W,240.6,3.7,16.7,0.0,0.0,0.0
,,,,119 (Final) Cb5.15-D+1.4W,240.8,6.7,16.3,0.0,0.0,0.0
,,,,120 (Final) Cb5.16-D+1.4W,240.8,6.7,16.3,0.0,0.0,0.0
B,0.0000,Span 1 Lh Column (UC 203x203x86),-90.0000,59 Snow Drift 0,499.2,16.7,0.3,0.0,0.0,0.0
,,,,60 Snow Drift 90,500.4,16.7,0.3,0.0,0.0,0.0
,,,,61 Snow Drift 180,518.4,16.8,0.3,0.0,0.0,0.0
,,,,62 Snow Drift 270,518.2,16.8,0.3,0.0,0.0,0.0
,,,,63 (Final) Cb1-1.4D+1.6I+1.6RI,499.3,16.7,0.3,0.0,0.0,0.0
,,,,64 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,499.3,16.7,0.0,0.0,0.0,0.0
,,,,65 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,499.3,16.7,0.6,0.0,0.0,0.0
,,,,66 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,498.1,15.1,0.3,0.0,0.0,0.0
,,,,67 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,500.5,18.3,0.3,0.0,0.0,0.0
,,,,68 (Final) Cb2.1-1.4D+1.6I+1.6S,517.3,16.8,0.3,0.0,0.0,0.0
,,,,69 (Final) Cb2.2-1.4D+1.6I+1.6S+NHFDir1+,517.4,16.8,0.0,0.0,0.0,0.0
,,,,70 (Final) Cb2.3-1.4D+1.6I+1.6S+NHFDir1-,517.3,16.8,0.6,0.0,0.0,0.0
,,,,71 (Final) Cb2.4-1.4D+1.6I+1.6S+NHFDir2+,516.1,15.1,0.3,0.0,0.0,0.0
,,,,72 (Final) Cb2.5-1.4D+1.6I+1.6S+NHFDir2-,518.6,18.4,0.3,0.0,0.0,0.0
,,,,73 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,399.2,14.5,-1.6,0.0,0.0,0.0
,,,,74 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,399.2,14.5,-1.6,0.0,0.0,0.0
,,,,75 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,399.2,16.1,-2.9,0.0,0.0,0.0
,,,,76 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,399.2,16.1,-2.9,0.0,0.0,0.0
,,,,77 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,392.0,-0.6,-3.2,0.0,0.0,0.0
,,,,78 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,392.0,-0.6,-3.2,0.0,0.0,0.0
,,,,79 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,392.0,1.6,-4.9,0.0,0.0,0.0
,,,,80 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,392.0,1.6,-4.9,0.0,0.0,0.0
,,,,81 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,399.0,17.4,5.2,0.0,0.0,0.0
,,,,82 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,399.0,17.4,5.2,0.0,0.0,0.0
,,,,83 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,399.0,19.5,3.6,0.0,0.0,0.0
,,,,84 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,399.0,19.5,3.6,0.0,0.0,0.0
,,,,85 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,402.9,19.4,-0.8,0.0,0.0,0.0
,,,,86 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,402.9,19.4,-0.8,0.0,0.0,0.0
,,,,87 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,402.9,20.7,-1.8,0.0,0.0,0.0
,,,,88 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,402.9,20.7,-1.8,0.0,0.0,0.0
,,,,89 (Final) Cb4.1-1.2D+1.2I+1.2S+1.2W,412.7,14.5,-1.6,0.0,0.0,0.0
,,,,90 (Final) Cb4.2-1.2D+1.2I+1.2S+1.2W,412.7,14.5,-1.6,0.0,0.0,0.0
,,,,91 (Final) Cb4.3-1.2D+1.2I+1.2S+1.2W,412.7,16.1,-2.9,0.0,0.0,0.0
,,,,92 (Final) Cb4.4-1.2D+1.2I+1.2S+1.2W,412.7,16.1,-2.9,0.0,0.0,0.0
,,,,93 (Final) Cb4.5-1.2D+1.2I+1.2S+1.2W,405.5,-0.6,-3.2,0.0,0.0,0.0
,,,,94 (Final) Cb4.6-1.2D+1.2I+1.2S+1.2W,405.5,-0.6,-3.2,0.0,0.0,0.0
,,,,95 (Final) Cb4.7-1.2D+1.2I+1.2S+1.2W,405.5,1.6,-4.9,0.0,0.0,0.0
,,,,96 (Final) Cb4.8-1.2D+1.2I+1.2S+1.2W,405.5,1.6,-4.9,0.0,0.0,0.0
,,,,97 (Final) Cb4.9-1.2D+1.2I+1.2S+1.2W,412.5,17.4,5.2,0.0,0.0,0.0
,,,,98 (Final) Cb4.10-1.2D+1.2I+1.2S+1.2W,412.5,17.4,5.2,0.0,0.0,0.0
,,,,99 (Final) Cb4.11-1.2D+1.2I+1.2S+1.2W,412.6,19.5,3.6,0.0,0.0,0.0
,,,,100 (Final) Cb4.12-1.2D+1.2I+1.2S+1.2W,412.6,19.5,3.6,0.0,0.0,0.0
,,,,101 (Final) Cb4.13-1.2D+1.2I+1.2S+1.2W,416.4,19.4,-0.8,0.0,0.0,0.0
,,,,102 (Final) Cb4.14-1.2D+1.2I+1.2S+1.2W,416.4,19.4,-0.8,0.0,0.0,0.0
,,,,103 (Final) Cb4.15-1.2D+1.2I+1.2S+1.2W,416.4,20.7,-1.8,0.0,0.0,0.0
,,,,104 (Final) Cb4.16-1.2D+1.2I+1.2S+1.2W,416.4,20.7,-1.8,0.0,0.0,0.0
,,,,105 (Final) Cb5.1-D+1.4W,163.4,7.7,-2.0,0.0,0.0,0.0
,,,,106 (Final) Cb5.2-D+1.4W,163.4,7.7,-2.0,0.0,0.0,0.0
,,,,107 (Final) Cb5.3-D+1.4W,163.4,9.6,-3.5,0.0,0.0,0.0
,,,,108 (Final) Cb5.4-D+1.4W,163.4,9.6,-3.5,0.0,0.0,0.0
,,,,109 (Final) Cb5.5-D+1.4W,155.0,-9.9,-3.9,0.0,0.0,0.0
,,,,110 (Final) Cb5.6-D+1.4W,155.0,-9.9,-3.9,0.0,0.0,0.0
,,,,111 (Final) Cb5.7-D+1.4W,155.1,-7.3,-5.9,0.0,0.0,0.0
,,,,112 (Final) Cb5.8-D+1.4W,155.1,-7.3,-5.9,0.0,0.0,0.0
,,,,113 (Final) Cb5.9-D+1.4W,163.2,11.1,5.9,0.0,0.0,0.0
,,,,114 (Final) Cb5.10-D+1.4W,163.2,11.1,5.9,0.0,0.0,0.0
,,,,115 (Final) Cb5.11-D+1.4W,163.3,13.5,4.0,0.0,0.0,0.0
,,,,116 (Final) Cb5.12-D+1.4W,163.3,13.5,4.0,0.0,0.0,0.0
,,,,117 (Final) Cb5.13-D+1.4W,167.7,13.5,-1.1,0.0,0.0,0.0
,,,,118 (Final) Cb5.14-D+1.4W,167.7,13.5,-1.1,0.0,0.0,0.0
,,,,119 (Final) Cb5.15-D+1.4W,167.7,15.0,-2.3,0.0,0.0,0.0
,,,,120 (Final) Cb5.16-D+1.4W,167.7,15.0,-2.3,0.0,0.0,0.0
B,0.0000,SC 1/B (UC 203x203x86),0.0000,59 Snow Drift 0,503.9,-0.9,-1.9,0.0,0.0,0.0
,,,,60 Snow Drift 90,540.7,-1.0,-2.3,0.0,0.0,0.0
,,,,61 Snow Drift 180,524.1,-0.9,-2.0,0.0,0.0,0.0
,,,,62 Snow Drift 270,504.2,-0.9,-1.9,0.0,0.0,0.0
,,,,63 (Final) Cb1-1.4D+1.6I+1.6RI,504.1,-0.9,-1.9,0.0,0.0,0.0
,,,,64 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,510.3,-0.9,1.4,0.0,0.0,0.0
,,,,65 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,497.9,-0.9,-5.1,0.0,0.0,0.0
,,,,66 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,505.9,-1.5,-1.3,0.0,0.0,0.0
,,,,67 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,502.3,-0.4,-2.4,0.0,0.0,0.0
,,,,68 (Final) Cb2.1-1.4D+1.6I+1.6S,523.1,-1.0,-2.0,0.0,0.0,0.0
,,,,69 (Final) Cb2.2-1.4D+1.6I+1.6S+NHFDir1+,529.7,-1.0,1.4,0.0,0.0,0.0
,,,,70 (Final) Cb2.3-1.4D+1.6I+1.6S+NHFDir1-,516.4,-1.0,-5.4,0.0,0.0,0.0
,,,,71 (Final) Cb2.4-1.4D+1.6I+1.6S+NHFDir2+,525.0,-1.5,-1.4,0.0,0.0,0.0
,,,,72 (Final) Cb2.5-1.4D+1.6I+1.6S+NHFDir2-,521.2,-0.4,-2.6,0.0,0.0,0.0
,,,,73 (Final) Cb3.1-1.2D+1.2I+1.2RI+1.2W,418.4,2.1,7.1,0.0,0.0,0.0
,,,,74 (Final) Cb3.2-1.2D+1.2I+1.2RI+1.2W,418.4,2.1,7.1,0.0,0.0,0.0
,,,,75 (Final) Cb3.3-1.2D+1.2I+1.2RI+1.2W,418.0,4.6,7.4,0.0,0.0,0.0
,,,,76 (Final) Cb3.4-1.2D+1.2I+1.2RI+1.2W,418.0,4.6,7.4,0.0,0.0,0.0
,,,,77 (Final) Cb3.5-1.2D+1.2I+1.2RI+1.2W,409.9,-11.3,2.2,0.0,0.0,0.0
,,,,78 (Final) Cb3.6-1.2D+1.2I+1.2RI+1.2W,409.9,-11.3,2.2,0.0,0.0,0.0
,,,,79 (Final) Cb3.7-1.2D+1.2I+1.2RI+1.2W,409.4,-8.0,2.6,0.0,0.0,0.0
,,,,80 (Final) Cb3.8-1.2D+1.2I+1.2RI+1.2W,409.4,-8.0,2.6,0.0,0.0,0.0
,,,,81 (Final) Cb3.9-1.2D+1.2I+1.2RI+1.2W,381.7,2.3,-12.9,0.0,0.0,0.0
,,,,82 (Final) Cb3.10-1.2D+1.2I+1.2RI+1.2W,381.7,2.3,-12.9,0.0,0.0,0.0
,,,,83 (Final) Cb3.11-1.2D+1.2I+1.2RI+1.2W,381.2,5.4,-12.5,0.0,0.0,0.0
,,,,84 (Final) Cb3.12-1.2D+1.2I+1.2RI+1.2W,381.2,5.4,-12.5,0.0,0.0,0.0
,,,,85 (Final) Cb3.13-1.2D+1.2I+1.2RI+1.2W,396.2,2.0,-2.9,0.0,0.0,0.0
,,,,86 (Final) Cb3.14-1.2D+1.2I+1.2RI+1.2W,396.2,2.0,-2.9,0.0,0.0,0.0
,,,,87 (Final) Cb3.15-1.2D+1.2I+1.2RI+1.2W,395.9,3.9,-2.7,0.0,0.0,0.0
,,,,88 (Final) Cb3.16-1.2D+1.2I+1.2RI+1.2W,395.9,3.9,-2.7,0.0,0.0,0.0
,,,,89 (Final) Cb4.1-1.2D+1.2I+1.2S+1.2W,432.6,2.1,7.0,0.0,0.0,0.0
,,,,90 (Final) Cb4.2-1.2D+1.2I+1.2S+1.2W,432.6,2.1,7.0,0.0,0.0,0.0
,,,,91 (Final) Cb4.3-1.2D+1.2I+1.2S+1.2W,432.3,4.6,7.4,0.0,0.0,0.0
,,,,92 (Final) Cb4.4-1.2D+1.2I+1.2S+1.2W,432.3,4.6,7.4,0.0,0.0,0.0
,,,,93 (Final) Cb4.5-1.2D+1.2I+1.2S+1.2W,424.2,-11.4,2.2,0.0,0.0,0.0
,,,,94 (Final) Cb4.6-1.2D+1.2I+1.2S+1.2W,424.2,-11.4,2.2,0.0,0.0,0.0
,,,,95 (Final) Cb4.7-1.2D+1.2I+1.2S+1.2W,423.7,-8.1,2.6,0.0,0.0,0.0
,,,,96 (Final) Cb4.8-1.2D+1.2I+1.2S+1.2W,423.7,-8.1,2.6,0.0,0.0,0.0
,,,,97 (Final) Cb4.9-1.2D+1.2I+1.2S+1.2W,395.9,2.3,-13.0,0.0,0.0,0.0
,,,,98 (Final) Cb4.10-1.2D+1.2I+1.2S+1.2W,395.9,2.3,-13.0,0.0,0.0,0.0
,,,,99 (Final) Cb4.11-1.2D+1.2I+1.2S+1.2W,395.5,5.4,-12.6,0.0,0.0,0.0
,,,,100 (Final) Cb4.12-1.2D+1.2I+1.2S+1.2W,395.5,5.4,-12.6,0.0,0.0,0.0
,,,,101 (Final) Cb4.13-1.2D+1.2I+1.2S+1.2W,410.4,2.0,-3.0,0.0,0.0,0.0
,,,,102 (Final) Cb4.14-1.2D+1.2I+1.2S+1.2W,410.4,2.0,-3.0,0.0,0.0,0.0
,,,,103 (Final) Cb4.15-1.2D+1.2I+1.2S+1.2W,410.1,3.9,-2.8,0.0,0.0,0.0
,,,,104 (Final) Cb4.16-1.2D+1.2I+1.2S+1.2W,410.1,3.9,-2.8,0.0,0.0,0.0
,,,,105 (Final) Cb5.1-D+1.4W,177.3,3.1,9.5,0.0,0.0,0.0
,,,,106 (Final) Cb5.2-D+1.4W,177.3,3.1,9.5,0.0,0.0,0.0
,,,,107 (Final) Cb5.3-D+1.4W,176.8,6.0,9.8,0.0,0.0,0.0
,,,,108 (Final) Cb5.4-D+1.4W,176.8,6.0,9.8,0.0,0.0,0.0
,,,,109 (Final) Cb5.5-D+1.4W,167.4,-12.6,3.8,0.0,0.0,0.0
,,,,110 (Final) Cb5.6-D+1.4W,167.4,-12.6,3.8,0.0,0.0,0.0
,,,,111 (Final) Cb5.7-D+1.4W,166.8,-8.8,4.3,0.0,0.0,0.0
,,,,112 (Final) Cb5.8-D+1.4W,166.8,-8.8,4.3,0.0,0.0,0.0
,,,,113 (Final) Cb5.9-D+1.4W,134.4,3.3,-13.9,0.0,0.0,0.0
,,,,114 (Final) Cb5.10-D+1.4W,134.4,3.3,-13.9,0.0,0.0,0.0
,,,,115 (Final) Cb5.11-D+1.4W,133.9,6.9,-13.4,0.0,0.0,0.0
,,,,116 (Final) Cb5.12-D+1.4W,133.9,6.9,-13.4,0.0,0.0,0.0
,,,,117 (Final) Cb5.13-D+1.4W,151.3,2.9,-2.3,0.0,0.0,0.0
,,,,118 (Final) Cb5.14-D+1.4W,151.3,2.9,-2.3,0.0,0.0,0.0
,,,,119 (Final) Cb5.15-D+1.4W,151.0,5.2,-2.0,0.0,0.0,0.0
,,,,120 (Final) Cb5.16-D+1.4W,151.0,5.2,-2.0,0.0,0.0,0.0
C,0.0000,SC 2/#159 (UC 203x203x86),0.0000,59 Snow Drift 0,1181.3,-1.1,-8.7,0.0,0.0,0.0
,,,,60 Snow Drift 90,1326.2,-1.2,-8.4,0.0,0.0,0.0
,,,,61 Snow Drift 180,1178.4,-1.1,-8.7,0.0,0.0,0.0
,,,,62 Snow Drift 270,1170.1,-1.1,-8.7,0.0,0.0,0.0
,,,,63 (Final) Cb1-1.4D+1.6I+1.6RI,1170.1,-1.1,-8.7,0.0,0.0,0.0
,,,,64 (Final) Cb1.1-1.4D+1.6I+1.6RI+NHFDir1+,1169.2,-1.1,-10.3,0.0,0.0,0.0
,,,,65 (Final) Cb1.2-1.4D+1.6I+1.6RI+NHFDir1-,1171.0,-1.1,-7.1,0.0,0.0,0.0
,,,,66 (Final) Cb1.3-1.4D+1.6I+1.6RI+NHFDir2+,1170.1,-1.6,-8.7,0.0,0.0,0.0
,,,,67 (Final) Cb1.4-1.4D+1.6I+1.6RI+NHFDir2-,1170.1,-0.7,-8.7,0.0,0.0,0.0
,,,,68 (Final) Cb2.1-1.4D+1.6I+1.6S,1214.6,-1.2,-8.6,0.0,0.0,0.0
,,,,69 (Final) Cb2.2-1.4D+1.6I+1.6S+NHFDir1+,1213.6,-1.2,-10.3,0.0,0.0,0.0
,,,,70 (Final) Cb2.3-1.4D+1.6I+1.6S+NHFDir1-,1215.5,-1.2,-7.0,0.0,0.0,0.0
,,,,71 (Final) Cb2.4-1.4D+1.6I+1.6S+NHFDir2+,1214.6,-1.6,-8.6,0.0,0.0,0.0
,,,,72 (Final) Cb2.5-1.4D+1.6I+1.6S+NHFDir2-,1214.6,-0.7,-8.7,0.0,0.0,0.0
